trait,POS,p_value
embedding_mean_273,65456804,0.0014202659949660301
embedding_mean_273,65456822,0.3464182913303375
embedding_mean_273,65456923,1.7374151502735913e-4
embedding_mean_273,65456951,0.3348920941352844
embedding_mean_273,65457016,0.0022893105633556843
embedding_mean_273,65457042,0.726409912109375
embedding_mean_273,65457234,0.00464192871004343
embedding_mean_273,65457791,2.754798515525181e-6
embedding_mean_273,65457906,6.377795427198185e-12
embedding_mean_273,65457932,0.005094311200082302
embedding_mean_273,65458037,0.4948360323905945
embedding_mean_273,65458141,0.9142071008682251
embedding_mean_273,65458243,0.2841235101222992
embedding_mean_273,65458832,0.1920628547668457
embedding_mean_273,65458880,0.18278098106384277
embedding_mean_273,65458945,8.992589755507652e-6
embedding_mean_273,65458995,0.40526092052459717
embedding_mean_273,65459140,0.6853485107421875
embedding_mean_273,65459714,0.2670845091342926
embedding_mean_273,65459731,0.003169445088133216
embedding_mean_273,65459948,0.5220611691474915
embedding_mean_273,65459999,1.744369926282019e-10
embedding_mean_273,65460359,4.6312183258123696e-5
embedding_mean_273,65460402,2.6594195514917374e-4
embedding_mean_273,65460406,0.5668866634368896
embedding_mean_273,65460478,0.6844463348388672
embedding_mean_273,65460484,8.485378930345178e-4
embedding_mean_273,65460499,0.8784326910972595
embedding_mean_273,65460507,0.5990017056465149
embedding_mean_273,65460548,9.846958803905181e-9
embedding_mean_273,65460573,0.6107684373855591
embedding_mean_273,65460611,0.5271634459495544
embedding_mean_273,65460642,0.8110249042510986
embedding_mean_273,65460645,4.0532441926188767e-4
embedding_mean_273,65460647,0.4648261070251465
embedding_mean_273,65460721,0.9944543838500977
embedding_mean_273,65460724,3.877217835679403e-8
embedding_mean_273,65460793,7.72041457821615e-5
embedding_mean_273,65460868,0.054274119436740875
embedding_mean_273,65460869,0.03684305399656296
embedding_mean_273,65460872,0.0013465209631249309
embedding_mean_273,65460911,0.6154007315635681
embedding_mean_273,65460937,0.7792696952819824
embedding_mean_273,65460948,0.2279224693775177
embedding_mean_273,65460973,0.010348821990191936
embedding_mean_273,65460993,0.848333477973938
embedding_mean_273,65461011,0.024568893015384674
embedding_mean_273,65461021,0.9375377893447876
embedding_mean_273,65461022,0.9057213664054871
embedding_mean_273,65461028,0.01642637327313423
embedding_mean_273,65461043,0.5471741557121277
embedding_mean_273,65461070,0.003121202578768134
embedding_mean_273,65461083,0.6405168771743774
embedding_mean_273,65461493,3.0157248226414524e-11
embedding_mean_273,65461654,1.3775353409073432e-6
embedding_mean_273,65461685,0.0029438945930451155
embedding_mean_273,65462264,0.3253529965877533
embedding_mean_273,65462525,0.5081570148468018
embedding_mean_273,65462526,0.6238749027252197
embedding_mean_273,65462774,0.44567710161209106
embedding_mean_273,65463362,0.39882591366767883
embedding_mean_273,65463405,1.9881247135344893e-4
embedding_mean_273,65463753,0.7415021061897278
embedding_mean_273,65463754,0.741502046585083
embedding_mean_273,65463779,0.6745266318321228
embedding_mean_273,65463783,0.4794389605522156
embedding_mean_273,65463789,0.5115328431129456
embedding_mean_273,65463796,0.53630530834198
embedding_mean_273,65463806,2.5642724055252586e-10
embedding_mean_273,65463842,0.6980851292610168
embedding_mean_273,65463843,0.9749944806098938
embedding_mean_273,65463870,0.707114040851593
embedding_mean_273,65463908,0.6841239929199219
embedding_mean_273,65463946,0.6990700960159302
embedding_mean_273,65464001,0.3448886573314667
embedding_mean_273,65464019,0.9536691308021545
embedding_mean_273,65464079,0.79487144947052
embedding_mean_273,65464114,0.7181472182273865
embedding_mean_273,65464121,0.7181472182273865
embedding_mean_273,65464145,0.6706570982933044
embedding_mean_273,65464155,0.733087420463562
embedding_mean_273,65464179,0.7125864028930664
embedding_mean_273,65464193,0.5857574939727783
embedding_mean_273,65464231,0.8435063362121582
embedding_mean_273,65464262,0.8789718747138977
embedding_mean_273,65464265,0.8567041754722595
embedding_mean_273,65464301,0.8988586068153381
embedding_mean_273,65464303,0.7305439710617065
embedding_mean_273,65464322,0.7941557765007019
embedding_mean_273,65464325,0.813266932964325
embedding_mean_273,65464330,0.8095061182975769
embedding_mean_273,65464346,0.9916499257087708
embedding_mean_273,65464354,0.9541700482368469
embedding_mean_273,65464359,8.724959643657826e-11
embedding_mean_273,65464373,0.9541700482368469
embedding_mean_273,65464376,0.9541700482368469
embedding_mean_273,65464414,0.7674070000648499
embedding_mean_273,65464433,0.6407310366630554
embedding_mean_273,65464451,0.6391276717185974
embedding_mean_273,65464458,0.6391276717185974
embedding_mean_273,65464514,0.6462050080299377
embedding_mean_273,65464525,0.6996610164642334
embedding_mean_273,65464528,0.6462050080299377
embedding_mean_273,65464535,0.7399675250053406
embedding_mean_273,65464551,0.9888507127761841
embedding_mean_273,65464577,0.9849219918251038
embedding_mean_273,65464603,0.8124931454658508
embedding_mean_273,65464608,0.5841709971427917
embedding_mean_273,65464626,0.9956254959106445
embedding_mean_273,65464669,0.8234840035438538
embedding_mean_273,65464670,0.9359880089759827
embedding_mean_273,65464672,0.8234840035438538
embedding_mean_273,65464706,0.7233437895774841
embedding_mean_273,65464716,0.786907434463501
embedding_mean_273,65464737,0.8142286539077759
embedding_mean_273,65464758,0.6529874205589294
embedding_mean_273,65464775,0.8142286539077759
embedding_mean_273,65464783,0.7877700328826904
embedding_mean_273,65464794,7.508629641961306e-5
embedding_mean_273,65464879,0.9217837452888489
embedding_mean_273,65464881,0.7540246844291687
embedding_mean_273,65464892,0.613866925239563
embedding_mean_273,65464913,0.5967996716499329
embedding_mean_273,65464979,0.7356975674629211
embedding_mean_273,65464985,0.738472044467926
embedding_mean_273,65464998,0.6963142156600952
embedding_mean_273,65465000,0.6963142156600952
embedding_mean_273,65465048,0.7389697432518005
embedding_mean_273,65465121,0.6785752177238464
embedding_mean_273,65465138,0.6215068697929382
embedding_mean_273,65465153,0.6215068697929382
embedding_mean_273,65465159,0.6412966847419739
embedding_mean_273,65465193,0.6810336709022522
embedding_mean_273,65465214,0.9364936947822571
embedding_mean_273,65465284,0.3465074300765991
embedding_mean_273,65465289,0.7995773553848267
embedding_mean_273,65465295,0.7995773553848267
embedding_mean_273,65465321,0.1748213768005371
embedding_mean_273,65465376,0.4650496542453766
embedding_mean_273,65465528,4.096211341675371e-5
embedding_mean_273,65465592,0.5876214504241943
embedding_mean_273,65465610,0.7581058144569397
embedding_mean_273,65465655,0.8800972700119019
embedding_mean_273,65465658,0.9249876141548157
embedding_mean_273,65465822,0.49352437257766724
embedding_mean_273,65465870,0.7349920868873596
embedding_mean_273,65465926,2.3154645168688148e-4
embedding_mean_273,65465931,0.917881190776825
embedding_mean_273,65465936,0.9102511405944824
embedding_mean_273,65465944,0.9048635363578796
embedding_mean_273,65465946,0.9158377051353455
embedding_mean_273,65465992,0.923331618309021
embedding_mean_273,65465995,0.9918007850646973
embedding_mean_273,65466090,0.8433114886283875
embedding_mean_273,65466092,0.8433114886283875
embedding_mean_273,65466108,0.8433114886283875
embedding_mean_273,65466136,0.9507520794868469
embedding_mean_273,65466174,0.7531142234802246
embedding_mean_273,65466176,0.7531142234802246
embedding_mean_273,65466183,0.7531142234802246
embedding_mean_273,65466286,0.7293189764022827
embedding_mean_273,65466312,0.9032506942749023
embedding_mean_273,65466331,0.7154099345207214
embedding_mean_273,65466334,0.7154099345207214
embedding_mean_273,65466508,0.6959646940231323
embedding_mean_273,65466521,0.6959646940231323
embedding_mean_273,65466547,0.6959646940231323
embedding_mean_273,65466557,0.6959646940231323
embedding_mean_273,65466590,0.6161434650421143
embedding_mean_273,65466602,0.6520007848739624
embedding_mean_273,65466649,0.47755587100982666
embedding_mean_273,65466656,0.47755587100982666
embedding_mean_273,65466666,0.47755587100982666
embedding_mean_273,65466731,0.4009270668029785
embedding_mean_273,65466733,0.5034322738647461
embedding_mean_273,65466771,0.5026158094406128
embedding_mean_273,65466843,0.15328237414360046
embedding_mean_273,65466850,0.6077015399932861
embedding_mean_273,65466866,0.46860769391059875
embedding_mean_273,65466988,0.5055655241012573
embedding_mean_273,65466993,0.5055655241012573
embedding_mean_273,65466997,0.5055655241012573
embedding_mean_273,65467001,0.5055655241012573
embedding_mean_273,65467006,0.5441965460777283
embedding_mean_273,65467032,0.5180405974388123
embedding_mean_273,65467081,0.6463767290115356
embedding_mean_273,65467084,0.6463767290115356
embedding_mean_273,65467135,0.8033395409584045
embedding_mean_273,65467136,0.3448886573314667
embedding_mean_273,65467143,0.8278950452804565
embedding_mean_273,65467157,0.6951225996017456
embedding_mean_273,65467184,0.8128693699836731
embedding_mean_273,65467185,0.8128693699836731
embedding_mean_273,65467196,0.7195062041282654
embedding_mean_273,65467258,0.7298539280891418
embedding_mean_273,65467346,0.9625779390335083
embedding_mean_273,65467348,0.9625779390335083
embedding_mean_273,65467351,0.8917058706283569
embedding_mean_273,65467396,0.7876176238059998
embedding_mean_273,65467422,0.7130017280578613
embedding_mean_273,65467508,2.2971763158352587e-8
embedding_mean_273,65467543,6.5713807728684515e-9
embedding_mean_273,65467550,8.164053433290519e-9
embedding_mean_273,65467614,2.7221323861681412e-8
embedding_mean_273,65467620,4.864988909503154e-7
embedding_mean_273,65467623,2.943010031231097e-6
embedding_mean_273,65467638,0.5209945440292358
embedding_mean_273,65467685,0.33967211842536926
embedding_mean_273,65467686,2.636126872346267e-10
embedding_mean_273,65467747,8.260651607194802e-10
embedding_mean_273,65467780,7.491098585887812e-8
embedding_mean_273,65467785,5.491995191952981e-10
embedding_mean_273,65467786,4.692562449726267e-10
embedding_mean_273,65467790,1.49896942081007e-10
embedding_mean_273,65467864,6.961525800264212e-11
embedding_mean_273,65467865,0.5967144966125488
embedding_mean_273,65467944,1.557408069174926e-7
embedding_mean_273,65467985,4.1393269367695495e-10
embedding_mean_273,65468010,3.0937756800852867e-9
embedding_mean_273,65468112,8.811469306237996e-4
embedding_mean_273,65468132,7.117629152730842e-9
embedding_mean_273,65468174,3.25922628690023e-5
embedding_mean_273,65468309,4.6851176271900385e-9
embedding_mean_273,65468343,1.2004587546243783e-8
embedding_mean_273,65468415,5.330129226877034e-9
embedding_mean_273,65468516,0.646811306476593
embedding_mean_273,65468709,0.06572005152702332
embedding_mean_273,65468718,0.25718456506729126
embedding_mean_273,65468882,0.027329273521900177
embedding_mean_273,65468913,0.029164548963308334
embedding_mean_273,65468928,0.022052984684705734
embedding_mean_273,65468936,0.032691892236471176
embedding_mean_273,65468938,0.15945005416870117
embedding_mean_273,65468946,0.15945744514465332
embedding_mean_273,65468950,0.1972404271364212
embedding_mean_273,65468953,0.2703080177307129
embedding_mean_273,65468962,0.2703080177307129
embedding_mean_273,65468963,0.2703080177307129
embedding_mean_273,65468969,0.5741928815841675
embedding_mean_273,65468983,0.06402979791164398
embedding_mean_273,65469000,0.10779567062854767
embedding_mean_273,65469018,0.09562592208385468
embedding_mean_273,65469019,0.09562592208385468
embedding_mean_273,65469065,5.336284175427863e-6
embedding_mean_273,65469214,2.0184250388410874e-5
embedding_mean_273,65469263,7.40144751034677e-5
embedding_mean_273,65469376,0.7363247275352478
embedding_mean_273,65469459,0.8874455690383911
embedding_mean_273,65469507,0.9402209520339966
embedding_mean_273,65469517,0.941351056098938
embedding_mean_273,65469551,0.9402209520339966
embedding_mean_273,65469589,0.908377468585968
embedding_mean_273,65469692,0.9616222977638245
embedding_mean_273,65469799,0.9247689843177795
embedding_mean_273,65469833,0.9247689843177795
embedding_mean_273,65469948,0.024223102256655693
embedding_mean_273,65469959,0.028396235778927803
embedding_mean_273,65470027,0.05056174844503403
embedding_mean_273,65470047,0.05156144127249718
embedding_mean_273,65470074,0.06049162149429321
embedding_mean_273,65470082,0.049024149775505066
embedding_mean_273,65470135,0.06959804147481918
embedding_mean_273,65470184,0.060199037194252014
embedding_mean_273,65470220,0.0789727047085762
embedding_mean_273,65470313,0.1003139391541481
embedding_mean_273,65470467,0.05548901855945587
embedding_mean_273,65470573,0.07338264584541321
embedding_mean_273,65470730,0.06362810730934143
embedding_mean_273,65470766,0.06753683090209961
embedding_mean_273,65470769,0.05181584879755974
embedding_mean_273,65470779,0.05733249709010124
embedding_mean_273,65470874,0.059520747512578964
embedding_mean_273,65470921,0.061781104654073715
embedding_mean_273,65471138,0.15769018232822418
embedding_mean_273,65471357,0.03781571611762047
embedding_mean_273,65471528,0.06461653858423233
embedding_mean_273,65471642,0.0812467634677887
embedding_mean_273,65471778,0.989362895488739
embedding_mean_273,65471842,0.9779069423675537
embedding_mean_273,65471849,0.9779069423675537
embedding_mean_273,65471905,0.9028847813606262
embedding_mean_273,65472022,0.9616222977638245
embedding_mean_273,65472294,0.576076090335846
embedding_mean_273,65472370,0.9240065813064575
embedding_mean_273,65472388,0.9887604117393494
embedding_mean_273,65472556,0.0740426629781723
embedding_mean_273,65472770,0.9293668270111084
embedding_mean_273,65472794,0.980501651763916
embedding_mean_273,65472829,0.5321106910705566
embedding_mean_273,65472840,0.6192920207977295
embedding_mean_273,65472844,0.36315134167671204
embedding_mean_273,65472845,0.38598236441612244
embedding_mean_273,65472847,0.3639141917228699
embedding_mean_273,65472863,0.3621600270271301
embedding_mean_273,65473489,0.6931149959564209
embedding_mean_273,65473871,0.02193734422326088
embedding_mean_273,65474097,0.7706954479217529
embedding_mean_273,65474127,0.022276312112808228
embedding_mean_273,65474209,0.3179328143596649
embedding_mean_273,65474301,0.051413439214229584
embedding_mean_273,65474302,0.04920554533600807
embedding_mean_273,65474965,0.8793846964836121
embedding_mean_273,65474975,0.9801722168922424
embedding_mean_273,65475091,3.1259445677278563e-05
embedding_mean_273,65475094,2.452804437780287e-5
embedding_mean_273,65475106,6.499150913441554e-5
embedding_mean_273,65475211,5.120371682210134e-9
embedding_mean_273,65475283,2.2029127649147995e-5
embedding_mean_273,65475405,0.7481421232223511
embedding_mean_273,65475453,0.731798529624939
embedding_mean_273,65475502,0.8216503858566284
embedding_mean_273,65475607,0.908541202545166
embedding_mean_273,65475637,0.9521058797836304
embedding_mean_273,65475708,0.812576413154602
embedding_mean_273,65475715,0.8215367794036865
embedding_mean_273,65475816,0.7387033104896545
embedding_mean_273,65475886,0.7330629825592041
embedding_mean_273,65476004,0.7270979881286621
embedding_mean_273,65476017,0.9416185021400452
embedding_mean_273,65476129,0.7993324995040894
embedding_mean_273,65476158,0.7270979881286621
embedding_mean_273,65476202,0.6670209765434265
embedding_mean_273,65476228,0.7640767693519592
embedding_mean_273,65476343,0.2831445038318634
embedding_mean_273,65476357,0.2831445038318634
embedding_mean_273,65476358,0.511046826839447
embedding_mean_273,65476396,0.9273293018341064
embedding_mean_273,65476405,0.887071430683136
embedding_mean_273,65476493,0.9575161337852478
embedding_mean_273,65476536,0.928611159324646
embedding_mean_273,65476539,0.45526593923568726
embedding_mean_273,65476573,0.4633030891418457
embedding_mean_273,65476587,0.8576691746711731
embedding_mean_273,65476657,0.8912590146064758
embedding_mean_273,65476667,0.9343560934066772
embedding_mean_273,65476677,0.825566828250885
embedding_mean_273,65476692,0.9089987277984619
embedding_mean_273,65476701,0.7748050093650818
embedding_mean_273,65476735,0.825566828250885
embedding_mean_273,65476740,0.825566828250885
embedding_mean_273,65476822,0.9123070240020752
embedding_mean_273,65476858,1.3947389379609376e-4
embedding_mean_273,65476870,4.70808430463876e-7
embedding_mean_273,65476890,1.8370892212260514e-4
embedding_mean_273,65476914,0.8867193460464478
embedding_mean_273,65476934,0.8867193460464478
embedding_mean_273,65476951,0.0089960228651762009
embedding_mean_273,65476952,0.0030107353813946247
embedding_mean_273,65476955,0.8110851645469666
embedding_mean_273,65476960,2.763343509286642e-4
embedding_mean_273,65476991,9.53418348217383e-5
embedding_mean_273,65477036,1.5896608238108456e-4
embedding_mean_273,65477042,1.262945303892593e-9
embedding_mean_273,65477069,6.933117191465499e-8
embedding_mean_273,65477116,0.01773105561733246
embedding_mean_273,65477324,0.7132627367973328
embedding_mean_273,65477330,0.276746541261673
embedding_mean_273,65477337,0.8375672101974487
embedding_mean_273,65477342,0.6533658504486084
embedding_mean_273,65477354,0.8761778473854065
embedding_mean_273,65477377,0.8793756365776062
embedding_mean_273,65477414,0.9186368584632874
embedding_mean_273,65477514,0.3970509469509125
embedding_mean_273,65477530,0.31293028593063354
embedding_mean_273,65477542,0.27288246154785156
embedding_mean_273,65477548,0.2984119951725006
embedding_mean_273,65477561,0.14176596701145172
embedding_mean_273,65477563,0.152130588889122
embedding_mean_273,65477570,0.14809614419937134
embedding_mean_273,65477574,0.07423604279756546
embedding_mean_273,65477581,0.038343168795108795
embedding_mean_273,65477584,0.038343168795108795
embedding_mean_273,65477588,0.038045767694711685
embedding_mean_273,65477600,0.039099402725696564
embedding_mean_273,65477623,0.0036931608337908983
embedding_mean_273,65477636,0.0025531204883009195
embedding_mean_273,65477667,0.00120041542686522
embedding_mean_273,65477717,0.01252553891390562
embedding_mean_273,65477726,0.006233192048966885
embedding_mean_273,65480159,0.7347428202629089
embedding_mean_273,65480182,0.6507260203361511
embedding_mean_273,65480338,5.626780912280083e-4
embedding_mean_273,65480494,0.4645848274230957
embedding_mean_273,65480743,0.11058469861745834
embedding_mean_273,65480917,0.21377910673618317
embedding_mean_273,65480950,0.06127047911286354
embedding_mean_273,65481082,0.12778444588184357
embedding_mean_273,65481193,0.10865655541419983
embedding_mean_273,65481199,0.11432158201932907
embedding_mean_273,65481406,0.32267889380455017
embedding_mean_273,65481417,0.012415580451488495
embedding_mean_273,65481463,0.010102513246238232
embedding_mean_273,65481560,0.009507528506219387
embedding_mean_273,65481564,0.847589910030365
embedding_mean_273,65481589,0.32846343517303467
embedding_mean_273,65481745,0.018711868673563004
embedding_mean_273,65481752,0.016507582738995552
embedding_mean_273,65481754,0.023493200540542603
embedding_mean_273,65481767,0.02248508110642433
embedding_mean_273,65481768,0.025107262656092644
embedding_mean_273,65481772,0.2084016650915146
embedding_mean_273,65481774,0.8332852125167847
embedding_mean_273,65481775,0.2084016650915146
embedding_mean_273,65481811,0.01035273913294077
embedding_mean_273,65481874,0.005495788995176554
embedding_mean_273,65481892,0.005176796577870846
embedding_mean_273,65481949,0.012068111449480057
embedding_mean_273,65482005,0.008164264261722565
embedding_mean_273,65482011,0.013205246068537235
embedding_mean_273,65482113,0.022138940170407295
embedding_mean_273,65482152,0.7300431728363037
embedding_mean_273,65482189,0.8868827223777771
embedding_mean_273,65482308,1.5998352319002151e-4
embedding_mean_273,65482316,0.5304378867149353
embedding_mean_273,65482386,0.060301147401332855
embedding_mean_273,65482392,0.05925960838794708
embedding_mean_273,65482464,0.016168780624866486
embedding_mean_273,65482552,0.0018914672546088696
embedding_mean_273,65482606,0.001340122427791357
embedding_mean_273,65482616,0.0014413486933335662
embedding_mean_273,65482620,0.0014413486933335662
embedding_mean_273,65482659,0.0027620659675449133
embedding_mean_273,65482674,0.002645244589075446
embedding_mean_273,65482748,0.0015180633636191487
embedding_mean_273,65482759,0.0014470143942162395
embedding_mean_273,65482827,0.009919529780745506
embedding_mean_273,65482839,0.006380560342222452
embedding_mean_273,65482949,0.009265354834496975
embedding_mean_273,65483109,0.008000788278877735
embedding_mean_273,65483198,0.016331112012267113
embedding_mean_273,65483214,0.007975218817591667
embedding_mean_273,65483225,0.005624063778668642
embedding_mean_273,65483299,0.008344682864844799
embedding_mean_273,65483569,0.010627634823322296
embedding_mean_273,65483836,0.0037696415092796087
embedding_mean_273,65483981,0.009305893443524837
embedding_mean_273,65484200,0.0077302162535488605
embedding_mean_273,65484239,0.009020394645631313
embedding_mean_273,65484325,0.010359781794250011
embedding_mean_273,65484455,0.0037883277982473373
embedding_mean_273,65484480,0.006536758039146662
embedding_mean_273,65484869,0.008681223727762699
embedding_mean_273,65485299,0.001929011894389987
embedding_mean_273,65485481,0.006343373563140631
embedding_mean_273,65485487,0.0072461459785699844
embedding_mean_273,65485613,0.0015396191738545895
embedding_mean_273,65485691,0.1331108808517456
embedding_mean_273,65485859,0.009668918326497078
embedding_mean_273,65486075,0.05280950292944908
embedding_mean_273,65486165,0.009033681824803352
embedding_mean_273,65486305,0.22105610370635986
embedding_mean_273,65486468,0.008437415584921837
embedding_mean_273,65486505,0.015195630490779877
embedding_mean_273,65486509,0.008592469617724419
embedding_mean_273,65487148,0.12873050570487976
embedding_mean_273,65487225,0.00542698847129941
embedding_mean_273,65487358,0.8925086855888367
embedding_mean_273,65487667,0.029041066765785217
embedding_mean_273,65487685,0.27398380637168884
embedding_mean_273,65487736,0.17824779450893402
embedding_mean_273,65487745,0.3438960611820221
embedding_mean_273,65487755,0.16338865458965302
embedding_mean_273,65487763,0.21003960072994232
embedding_mean_273,65487769,0.601469874382019
embedding_mean_273,65487776,0.25491026043891907
embedding_mean_273,65487778,0.10019459575414658
embedding_mean_273,65487802,0.5123909115791321
embedding_mean_273,65487821,0.82957923412323
embedding_mean_273,65487930,0.7896890044212341
embedding_mean_273,65487965,0.9048957228660583
embedding_mean_273,65487970,0.8720274567604065
embedding_mean_273,65487984,0.8199640512466431
embedding_mean_273,65487991,0.8199640512466431
embedding_mean_273,65488000,0.8199640512466431
embedding_mean_273,65488033,0.9161760807037354
embedding_mean_273,65488048,0.9393523931503296
embedding_mean_273,65488123,0.11929793655872345
embedding_mean_273,65488280,0.3068760335445404
embedding_mean_273,65488312,0.403019517660141
embedding_mean_273,65488333,0.23850469291210175
embedding_mean_273,65488346,0.11993028223514557
embedding_mean_273,65488599,0.49263155460357666
embedding_mean_273,65488754,0.058310847729444504
embedding_mean_273,65488862,0.13593468070030212
embedding_mean_273,65488870,0.03157121688127518
embedding_mean_273,65488896,0.0531480610370636
embedding_mean_273,65489225,0.7122962474822998
embedding_mean_273,65489246,0.01473931036889553
embedding_mean_273,65489386,0.19795957207679749
embedding_mean_273,65489404,0.7341040372848511
embedding_mean_273,65489489,0.1806439608335495
embedding_mean_273,65489512,0.11938150972127914
embedding_mean_273,65489585,0.03250318765640259
embedding_mean_273,65489604,0.03185676783323288
embedding_mean_273,65489704,0.039813894778490067
embedding_mean_273,65489739,0.007054352667182684
embedding_mean_273,65489750,0.22678737342357635
embedding_mean_273,65490045,0.017333485186100006
embedding_mean_273,65490716,0.2800343930721283
embedding_mean_273,65490873,0.294381707906723
embedding_mean_273,65490895,0.44818276166915894
embedding_mean_273,65490934,0.36348092555999756
embedding_mean_273,65491002,0.05047491565346718
embedding_mean_273,65491218,0.22387243807315826
embedding_mean_273,65491257,0.06243692710995674
embedding_mean_273,65491298,0.09055373072624207
embedding_mean_273,65492257,0.05052102357149124
embedding_mean_273,65492276,0.4132632315158844
embedding_mean_273,65492566,0.5756614804267883
embedding_mean_273,65492840,0.4132632315158844
embedding_mean_273,65493005,0.03899707645177841
embedding_mean_273,65493143,0.24120759963989258
embedding_mean_273,65493229,0.7076324820518494
embedding_mean_273,65493267,0.7076324820518494
embedding_mean_273,65493315,0.2739216387271881
embedding_mean_273,65493852,0.06258589774370193
embedding_mean_273,65493939,0.1143234595656395
embedding_mean_273,65494098,0.08858615905046463
embedding_mean_273,65494233,0.052032358944416046
embedding_mean_273,65494367,0.9806324243545532
embedding_mean_273,65494386,0.5164006948471069
embedding_mean_273,65494775,0.08557746559381485
embedding_mean_273,65495078,0.23762206733226776
embedding_mean_273,65495215,0.09999208897352219
embedding_mean_273,65495219,0.2694360911846161
embedding_mean_273,65495667,0.053603120148181915
embedding_mean_273,65495767,0.02730754017829895
embedding_mean_273,65495906,0.007387866731733084
embedding_mean_273,65496399,0.006016658153384924
embedding_mean_273,65496463,0.010787722654640675
embedding_mean_273,65496582,0.08689772337675095
embedding_mean_273,65496640,0.027812331914901733
embedding_mean_273,65496670,0.34757760167121887
embedding_mean_273,65496719,0.001166410162113607
embedding_mean_273,65496726,0.001166410162113607
embedding_mean_273,65496727,0.0011688111117109656
embedding_mean_273,65496729,0.001166410162113607
embedding_mean_273,65496732,0.001166410162113607
embedding_mean_273,65496736,0.001166410162113607
embedding_mean_273,65496741,0.0012297820067033172
embedding_mean_273,65496746,0.0010849501704797149
embedding_mean_273,65497055,0.0128673380240798
embedding_mean_273,65497056,0.003250677138566971
embedding_mean_273,65497075,0.0025328558403998613
embedding_mean_273,65497402,0.023343104869127274
embedding_mean_273,65497434,0.024944815784692764
embedding_mean_273,65497444,0.03169556334614754
embedding_mean_273,65497535,0.2925015687942505
embedding_mean_273,65497542,0.4835897982120514
embedding_mean_273,65497646,0.11710762232542038
embedding_mean_273,65497648,0.1290028691291809
embedding_mean_273,65497664,0.8539031147956848
embedding_mean_273,65497742,0.009245984256267548
embedding_mean_273,65497822,0.002964390441775322
embedding_mean_273,65498333,0.15994536876678467
embedding_mean_273,65498401,0.02466806024312973
embedding_mean_273,65498424,0.09215477854013443
embedding_mean_273,65498530,0.007506238762289286
embedding_mean_273,65498635,0.38944897055625916
embedding_mean_273,65498695,0.006001319736242294
embedding_mean_273,65498736,0.024165775626897812
embedding_mean_273,65498803,0.20989727973937988
embedding_mean_273,65498861,0.5940331220626831
embedding_mean_273,65498921,0.014833200722932816
embedding_mean_273,65499126,0.6890535950660706
embedding_mean_273,65499181,0.21035820245742798
embedding_mean_273,65499536,0.025019261986017227
embedding_mean_273,65499599,0.09259093552827835
embedding_mean_273,65500050,0.022246532142162323
embedding_mean_273,65501464,0.6617167592048645
embedding_mean_273,65501465,0.6617167592048645
embedding_mean_273,65501581,0.011194503866136074
embedding_mean_273,65501819,0.6874094605445862
embedding_mean_273,65502443,0.03935697302222252
embedding_mean_273,65502675,0.03220601752400398
embedding_mean_273,65502686,0.22319073975086212
embedding_mean_273,65502715,0.3742050230503082
embedding_mean_273,65502744,0.11282028257846832
embedding_mean_273,65503633,0.03270547837018967
embedding_mean_273,65503872,0.6943865418434143
embedding_mean_273,65503931,0.7108173966407776
embedding_mean_273,65503998,0.5923336148262024
embedding_mean_273,65504042,0.966081976890564
embedding_mean_273,65504310,0.017758475616574287
embedding_mean_273,65504359,0.22741925716400146
embedding_mean_273,65504597,0.015645062550902367
embedding_mean_273,65504598,0.015645062550902367
embedding_mean_273,65504629,0.023693440482020378
embedding_mean_273,65504645,0.028568457812070847
embedding_mean_273,65504681,0.0036624553613364697
embedding_mean_273,65504686,0.0027481254655867815
embedding_mean_273,65504701,0.17878632247447968
embedding_mean_273,65504872,0.021761463955044746
embedding_mean_273,65505506,0.09083453565835953
embedding_mean_273,65505744,0.016302010044455528
embedding_mean_273,65505827,0.02777097560465336
embedding_mean_273,65505845,0.003895019181072712
embedding_mean_273,65505848,0.003529488341882825
embedding_mean_273,65505853,0.004446386359632015
embedding_mean_273,65505866,0.002451083855703473
embedding_mean_273,65505905,0.19036154448986053
embedding_mean_273,65505928,0.04976930096745491
embedding_mean_273,65505947,0.29070842266082764
embedding_mean_273,65506015,0.011369273997843266
embedding_mean_273,65506035,0.0033782252576202154
embedding_mean_273,65506039,0.0036134333349764347
embedding_mean_273,65506058,0.00573865557089448
embedding_mean_273,65506060,0.00497720530256629
embedding_mean_273,65506088,0.19362132251262665
embedding_mean_273,65506116,0.17682333290576935
embedding_mean_273,65506150,0.008106344379484653
embedding_mean_273,65506162,0.008106344379484653
embedding_mean_273,65506188,0.0018511490197852254
embedding_mean_273,65506314,7.881125202402472e-4
embedding_mean_273,65506339,0.0011208067880943418
embedding_mean_273,65506359,4.400086181703955e-4
embedding_mean_273,65506362,4.400086181703955e-4
embedding_mean_273,65506409,0.0013566641137003899
embedding_mean_273,65506435,0.7847309112548828
embedding_mean_273,65506462,0.4595683217048645
embedding_mean_273,65506467,0.4595683217048645
embedding_mean_273,65506569,0.6931561231613159
embedding_mean_273,65506573,0.5177869200706482
embedding_mean_273,65506769,0.012499638833105564
embedding_mean_273,65506771,0.01343474816530943
embedding_mean_273,65506784,0.014333569444715977
embedding_mean_273,65506824,0.01794646494090557
embedding_mean_273,65506844,0.02630641870200634
embedding_mean_273,65506863,0.014556525275111198
